title,poet,dynasty,textual,translation
菱荇鹅儿水,曹雪芹,清代,一畦春韭绿，十里稻花香,一畦畦韭菜在春风中长得翠绿，一片片稻田散溢着花粉的清香
菱荇鹅儿水,曹雪芹,清代,盛世无饥馁，何须耕织忙,开明盛世再也没有饥饿，又何用忙忙碌碌地耕种呢
零陵春望,柳宗元,唐代,平野春草绿，晓莺啼远林,平坦空旷的原野上，春天的芳草满是绿意，早晨的莺鸟在远方的树林间啼鸣
零陵春望,柳宗元,唐代,日晴潇湘渚，云断岣嵝岑,阳光晴和，洒落在潇水与湘水的岸边沙洲，云朵断续不接，飘扬在岣嵝山的小峰上
零陵春望,柳宗元,唐代,仙驾不可望，世途非所任,得道成仙是无从盼望的，世间也非我所能承受的居处
零陵春望,柳宗元,唐代,凝情空景慕，万里苍梧阴,沉思凝神也只能空自仰慕，那万里之外，卒于苍梧之野的舜帝英灵
零陵早春,柳宗元,唐代,问春从此去，几日到秦原,请问春天从这去，何时才进长安门
零陵早春,柳宗元,唐代,凭寄还乡梦，殷勤入故园,托付给你还乡梦，恳请带我回家园
岭南江行,柳宗元,唐代,瘴江南去入云烟，望尽黄茆是海边,江水南去隐入那茫茫云烟，遍地黄茅的尽头便是海边
岭南江行,柳宗元,唐代,山腹雨晴添象迹，潭心日暖长蛟涎,雨过天晴山腰间大象出没，阳光灼热潭水里水蛭浮现
岭南江行,柳宗元,唐代,射工巧伺游人影，飓母偏惊旅客船,射工阴险地窥伺行人身影，飓母不时地惊扰旅客舟船
岭南江行,柳宗元,唐代,从此忧来非一事，岂容华发待流年,从今后忧虑之事何止一桩，哪容我衰老之身再挨几年
岭上逢久别者又别,权德舆,唐代,十年曾一别，征路此相逢,十年之前我们曾经分别，在漫漫征途上再次相遇
岭上逢久别者又别,权德舆,唐代,马首向何处,驱马作别又将去向何处
岭上逢久别者又别,权德舆,唐代,夕阳千万峰,看那夕阳下的万壑千峰
刘太尉琨伤乱,江淹,南北朝,皇晋遘阳九，天下横氛雾,大晋王朝遭逢厄运，外族入侵，天下纷乱
刘太尉琨伤乱,江淹,南北朝,秦赵值薄蚀，幽并逢虎据,北方秦、赵、幽、并等地灾祸不断，战乱频仍，处于分裂状态之中
刘太尉琨伤乱,江淹,南北朝,伊余荷宠灵，感激狥驰骛,承受着晋朝的恩宠，国家遭受厄运时，自然要感奋而起，为国奔走献身
刘太尉琨伤乱,江淹,南北朝,虽无六奇术，冀与张韩遇,虽然没有陈平那样的谋略本事，但希望与张良、韩信交游
刘太尉琨伤乱,江淹,南北朝,宁戚扣角歌，桓公遭乃举,宁戚扣牛角而歌，齐桓公见了，认为他非常人，立即任用了他
刘太尉琨伤乱,江淹,南北朝,荀息冒险难，实以忠贞故,荀息冒着险难，视死如归，是因为忠贞事君的缘故啊
刘太尉琨伤乱,江淹,南北朝,空令日月逝，愧无古人度,眼看岁月无情流逝，惭愧自己不能像古人那样审时度势，功成名就
刘太尉琨伤乱,江淹,南北朝,饮马出城濠，北望沙漠路,骑马出了护城河，北望沙漠之路
刘太尉琨伤乱,江淹,南北朝,千里何萧条，白日隐寒树,千里之内都是萧条悲凉一片，只见白日寒树，空无人烟
刘太尉琨伤乱,江淹,南北朝,投袂既愤懑，抚枕怀百虑,心中充满愤懑，满怀忧虑以致夜不能寐
刘太尉琨伤乱,江淹,南北朝,功名惜未立，玄发已改素,可惜功名还没有建立，眼看头发却已由黑变白
刘太尉琨伤乱,江淹,南北朝,时哉苟有会，治乱惟冥数,也许能够遭逢天时，有所成就，天下的治与乱，是被冥冥之中的命运所操纵着的
留别妻,苏武,两汉,结发为夫妻，恩爱两不疑,和你结发成为夫妻，就从没怀疑与你恩爱到老
留别妻,苏武,两汉,欢娱在今夕，嬿婉及良时；征夫怀远路，起视夜何其,和你相爱缠绵陶醉在今夜幸福的时刻，多么美好的时光呀!可是明天我就要为国远行，不得不起来看看天亮没亮是什么时候了
留别妻,苏武,两汉,参辰皆已没，去去从此辞；行役在战场，相见未有期,当星辰隐没在天边时，我就不得不与你辞别了，因为要到战场上这一走不知道什么时候才能与你团聚
留别妻,苏武,两汉,握手一长叹，泪为生别滋,与你依依不舍长时间的握着手也是幸福的，相互不由自主的流泪是因为这可能是你我今生的最后一面
留别妻,苏武,两汉,努力爱春华，莫忘欢乐时,我倍加珍惜现在幸福的每分每秒，我永远也不会忘了和你相爱，这么幸福欢乐的时光
留别妻,苏武,两汉,生当复来归，死当长相思,如果我有幸能活着，一定会回到你身边；如果我不幸死了，也会永远想你
留别王维,孟浩然,唐代,寂寂竟何待,这样寂寞还等待着什么
留别王维,孟浩然,唐代,朝朝空自归,天天都是怀着失望而归
留别王维,孟浩然,唐代,欲寻芳草去，惜与故人违,我想寻找幽静山林隐去，又可惜要与老朋友分离
留别王维,孟浩然,唐代,当路谁相假，知音世所稀,当权者有谁肯能援引我，知音人在世间实在稀微
留别王维,孟浩然,唐代,只应守寂寞，还掩故园扉,只应该守寂寞了此一生，关闭上柴门与人世隔离
留别于十一兄逖裴十三游塞垣,李白,唐代,太公渭川水，李斯上蔡门,姜太公在渭水边钓鱼，李斯出上蔡门打猎
留别于十一兄逖裴十三游塞垣,李白,唐代,钓周猎秦安黎元，小鱼鵕兔何足言,钓的是周文王猎的是秦始皇，目的一个安黎民平天下，那些小鱼狡兔有什么意思
留别于十一兄逖裴十三游塞垣,李白,唐代,天张云卷有时节，吾徒莫叹羝触藩,风云际会，天张云卷是有天数的，你们别叹息我现在处于进退两难之地
留别于十一兄逖裴十三游塞垣,李白,唐代,于公白首大梁野，使人怅望何可论,白发苍苍的于公是大梁野老隐逸，使人怅望而不可一论
留别于十一兄逖裴十三游塞垣,李白,唐代,既知朱亥为壮士，且愿束心秋毫里,既然知道朱亥是壮士豪杰，且愿收心于秋毫笔墨之中
留别于十一兄逖裴十三游塞垣,李白,唐代,秦赵虎争血中原，当去抱关救公子,秦国与赵国龙争虎斗，血染中原，就应该舍命救公子
留别于十一兄逖裴十三游塞垣,李白,唐代,裴生览千古，龙鸾炳文章,裴生你尽览千古典故，文章炳辉如腾龙飞鸾
留别于十一兄逖裴十三游塞垣,李白,唐代,悲吟雨雪动林木，放书辍剑思高堂,悲吟诗歌，宛如雨雪撼动林木，放书辍剑思念父母高堂
留别于十一兄逖裴十三游塞垣,李白,唐代,劝尔一杯酒，拂尔裘上霜,劝你一杯酒，拂去你衣裘上的冰霜
留别于十一兄逖裴十三游塞垣,李白,唐代,尔为我楚舞，吾为尔楚歌,你为我跳楚舞，我为你唱楚歌
留别于十一兄逖裴十三游塞垣,李白,唐代,且探虎穴向沙漠，鸣鞭走马凌黄河,我马上要去沙漠探虎穴，鸣鞭走马越过黄河
留别于十一兄逖裴十三游塞垣,李白,唐代,耻作易水别，临岐泪滂沱,别像荆柯在易水分别一样，婆婆妈妈的，哭什么哭啊，我笑着去
留春令·咏梅花,史达祖,宋代,故人溪上，挂愁无奈，烟梢月树,"作为梅花的老朋友，我立在梅花溪上，只见如烟的暮霭笼罩着梅树枝梢，胧的月儿高挂在树梢上空，此刻我牵挂月下雾中的梅花,油然而生愁思，感到无可奈何"
留春令·咏梅花,史达祖,宋代,一涓春水点黄昏，便没顿、相思处,溪中那细长的春水点缀着黄昏的景色，而我对梅花的相思之情就像溪中春水一样悠长，没有停止过梅花
留春令·咏梅花,史达祖,宋代,曾把芳心深相许，故梦劳诗苦,曾把她的芳心深挚地许给了我，因而我连做梦也在苦苦思索最美好的诗句，来表达我对她的爱意
留春令·咏梅花,史达祖,宋代,闻说东风亦多情，被竹外、香留住,听说多情的东风早被那竹外的梅花留住，迷恋着梅花沁人的幽香，难以拿它作使者
流莺,李商隐,唐代,流莺漂荡复参差，度陌临流不自持,流莺儿啊，到处飘荡，上下翻飞；越过小路，临近河边，无法自持
流莺,李商隐,唐代,巧啭岂能无本意,美妙地鸣啭，怎么能没有本意
流莺,李商隐,唐代,良辰未必有佳期,碰到了良辰，也未必就有佳期
流莺,李商隐,唐代,风朝露夜阴晴里，万户千门开闭时,鸣啭在风朝霞夜阴晴之日，鸣啭在千门万户开闭之时
流莺,李商隐,唐代,曾苦伤春不忍听，凤城何处有花枝,我曾经苦于伤春而不忍再听，京城哪里有可以栖息的花枝
柳,郑谷,唐代,半烟半雨江桥畔，映杏映桃山路中,柳树种植在溪桥边和山路旁，与杏树和桃树相映
柳,郑谷,唐代,会得离人无限意，千丝万絮惹春风,又好像懂得离人思乡的无限情感，千万条柳丝飘下无数柳絮去招引迷人的春天
柳,李商隐,唐代,曾逐东风拂舞筵，乐游春苑断肠天,曾经追逐东风，犹如舞女在宴席上翩翩起舞，那时正是繁花似锦的春日，人们在乐游原中游玩
柳,李商隐,唐代,如何肯到清秋日，已带斜阳又带蝉,怎么会到深秋的季节，已是夕阳斜照，秋蝉哀鸣的景象了
柳含烟·御沟柳,毛文锡,唐代,御沟柳，占春多，半出宫墙婀娜,禁苑水沟边的柳树，占尽了明媚的春光
柳含烟·御沟柳,毛文锡,唐代,有时倒影蘸轻罗，麴尘波,那婀娜的枝条一半飘出了宫墙，有时又倒映在轻罗一般的水面上，拂起淡黄的涟漪
柳含烟·御沟柳,毛文锡,唐代,昨日金銮巡上苑，风亚舞腰纤软,昨日君王巡游上苑，春风吹过它的腰肢更加纤软
柳含烟·御沟柳,毛文锡,唐代,栽培得地近皇宫，瑞烟浓,它被栽培在皇宫中受尽恩宠，枝条上笼罩着祥和的轻烟
柳梢青·送卢梅坡,刘过,宋代,泛菊杯深，吹梅角远，同在京城,回忆当年，你我同在京城，共饮菊花酒，同听悠远的《梅花落》笛曲
柳梢青·送卢梅坡,刘过,宋代,聚散匆匆，云边孤雁，水上浮萍,你我聚散匆匆，如云边孤雁，又如水上浮萍，到处漂泊不定
柳梢青·送卢梅坡,刘过,宋代,教人怎不伤情,离别之后，让人怎么不伤心动情
柳梢青·送卢梅坡,刘过,宋代,觉几度、魂飞梦惊,梦里也曾几度相会，但是梦醒后，因为见不到友人，又失魂丧魄，六神无主，辗转反侧，无法安睡
柳梢青·送卢梅坡,刘过,宋代,后夜相思，尘随马去，月逐舟行,后半夜的相思，心像飞尘一样时时紧跟在友人的马后，又像明月一样处处追随在友人的舟旁
柳梢青·吴中,仲殊,宋代,岸草平沙，吴王故苑，柳袅烟斜,江岸草青沙平，吴王故都的池苑内，柳丝袅娜，斜烟飘逝
柳梢青·吴中,仲殊,宋代,雨后寒轻，风前香软，春在梨花,雨后寒气已轻，风中花香清幽，春分时节，梨花如雪
柳梢青·吴中,仲殊,宋代,行人一棹天涯，酒醒处，残阳乱鸦,行人乘船漂泊天涯，酒醉醒来，只见残阳西沉，乌鸦乱飞
柳梢青·吴中,仲殊,宋代,门外秋千，墙头红粉，深院谁家,一户人家的门外立着秋千，墙头闪过红粉佳人的身影，这是谁家的深院
柳梢青·与龟翁登研意观雪怀癸卯岁腊朝断桥并马之游,吴文英,宋代,断梦游轮,与兄游兴正盛之时，梦忽然断了，怅然之情，渗透纸上
柳梢青·与龟翁登研意观雪怀癸卯岁腊朝断桥并马之游,吴文英,宋代,孤山路杳，越树阴新,孤山杳渺无踪，湖边柳树嫩阴摇曳
柳梢青·与龟翁登研意观雪怀癸卯岁腊朝断桥并马之游,吴文英,宋代,流水凝酥，征衫沾泪，都是离痕,流水平滑洁白像凝结一层酥油，衣衫上沾满泪痕，都是离别悲伤的印迹
柳梢青·与龟翁登研意观雪怀癸卯岁腊朝断桥并马之游,吴文英,宋代,玉屏风冷愁人，醉烂漫、梅花翠云,风冷人愁，于是借酒浇愁，喝得酩酊大醉
柳梢青·与龟翁登研意观雪怀癸卯岁腊朝断桥并马之游,吴文英,宋代,傍夜船回，惜春门掩，一镜香尘,傍晚乘舟回到家中，游兴盎然，掩门照镜，镜中人影虽蒙着游尘，但梅松清香也同时荡漾在室中，从而也传递出春天已经来临的信息
柳梢青·岳阳楼,戴复古,宋代,袖剑飞吟，洞庭青草，秋水深深,带着短剑到处歌吟，洞庭湖和青草湖，明净的秋水深又深
柳梢青·岳阳楼,戴复古,宋代,万顷波光，岳阳楼上，一快披襟,在雄伟的岳阳楼上，眺望万顷粼粼波光，迎着西风敞开衣襟
柳梢青·岳阳楼,戴复古,宋代,不须携酒登临，问有酒、何人共斟,用不着带酒登上高楼，问你有酒又与谁共斟
柳梢青·岳阳楼,戴复古,宋代,变尽人间，君山一点，自古如今,人世间的事不停变幻，只有湖中那一点君山，依然故我，自古如今
柳枝词,何希尧,唐代,大堤杨柳雨沉沉，万缕千条惹恨深,堤上夹道杨柳繁茂烟雨朦胧，那万缕千条的柳枝让人愁绪更深
柳枝词,何希尧,唐代,飞絮满天人去远，东风无力系春心,飞絮满天飘扬离人远去，东风渐弱再难留住那美好的春天
柳枝词,郑文宝,宋代,亭亭画舸系春潭,一艘艘画船系着杨柳树枝停靠在岸边，岸边的杨柳树随风摇摆
柳枝词,郑文宝,宋代,直到行人酒半酣,诗人看着岸上的行人在附近的酒家饮酒送别还没喝到一半，船家却已经载着朋友起锚远走了
柳枝词,郑文宝,宋代,不管烟波与风雨，载将离恨过江南,不管烟波浩渺，也不管雨打风吹，无情的画船带着行人离去了，将越走越远，满载着离恨去遥远的江南
柳州二月榕叶落尽偶题,柳宗元,唐代,宦情羁思共凄凄，春半如秋意转迷,官场上的失意和寄居他乡的忧思一起涌上心头，阳春二月的景象也好像到了寒秋一样，令人心意凄迷
柳州二月榕叶落尽偶题,柳宗元,唐代,山城过雨百花尽,山城的雨后，百花凋零
柳州二月榕叶落尽偶题,柳宗元,唐代,榕叶满庭莺乱啼,榕树叶落满庭院，黄莺的啼叫也显得十分嘈杂
六丑·杨花,彭元逊,宋代,似东风老大，那复有、当时风气,暮春时仿佛东风已经衰老，哪还有当初风华正茂的意气
六丑·杨花,彭元逊,宋代,有情不收，江山身是寄,杨花有情却谁也不收，江山辽阔，身世飘零如寄
六丑·杨花,彭元逊,宋代,浩荡何世，但忆临官道，暂来不住，便出门千里,飘荡荡不知时变世易，只记得临近通衢大道，短暂流连不得久居，便离家远行千里
六丑·杨花,彭元逊,宋代,痴心指望回风坠，扇底相逢，钗头微缀,痴心地盼望叫一阵旋风吹坠大地，相逢在美人的扇底，在美人钗头轻轻缀系
六丑·杨花,彭元逊,宋代,他家万条千缕，解遮亭障驿，不隔江水,他家垂柳万条千缕，懂得遮护长亭，屏障驿邸，却不能隔断江水奔溢
六丑·杨花,彭元逊,宋代,瓜洲曾舣，等行人岁岁,曾经在瓜州渡口依舟着岸，年年等待着行人返归
六丑·杨花,彭元逊,宋代,日下长秋，城乌夜起,斜日从故宫西坠，城头乌鸦在夜间惊飞
六丑·杨花,彭元逊,宋代,帐庐好在春睡，共飞归湖上，草青无地,在帐庐上安然春睡，又一齐飞到湖面上流离，芳草天涯遍青绿，无地存身去哪里
六丑·杨花,彭元逊,宋代,愔愔雨、春心如腻,静悄悄地下着绵绵细雨、湿粘不飞的柳絮似一片春心柔腻
六丑·杨花,彭元逊,宋代,欲待化、丰乐楼前，青门都废,杨花将要消亡化去，无法赴丰乐楼前的饯别宴席，无法去青门外邵平种瓜的园地
六丑·杨花,彭元逊,宋代,何人念、流落无几，点点抟作，雪绵松润，为君裛泪,何人怜念，它流落无依，生命无几，一点点抟成了如雪似绵的松润圆球，为君浸透了伤心泪
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,长江千里，烟淡水云阔,长江千里奔来，浩浩荡荡，江面宽阔
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,歌沉玉树，古寺空有疏钟发,风靡一时《玉树后庭花》曲已不再听到，只有疏缓的古寺钟声还在敲响着
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,六代兴亡如梦，苒苒惊时月,至此又已过去了数百年
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,兵戈凌灭,岁月流逝得如此之快，令人吃惊万分
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,豪华销尽，几见银蟾自圆缺,改朝换代时进行的战争把六朝帝王的淫侈奢华一扫而光，但见天边的月亮仍自管圆了缺，缺了圆
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,潮落潮生波渺，江树森如发,湖水潮生潮落，江水也潮起潮伏
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,谁念迁客归来，老大伤名节,谁能体谅到我是被朝中奸邪排挤打击，贬谪到此的一个迁客呢
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,纵使岁寒途远，此志应难夺,人已老大，而声名节操尚未确立，能不悲伤吗
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,高楼谁设,不管环境如何恶劣，道路多么遥远，我为挽救民族的危亡而抗战到底的意志决不改变
六么令·次韵和贺方回金陵怀古鄱阳席上作,李纲,宋代,倚阑凝望，独立渔翁满江雪,依靠着栏杆独自远望，只见一个渔翁在大雪覆盖的寒冷江面上独自垂钓
六月,诗经,先秦,六月栖栖，戎车既饬,六月出兵奔不歇，兵车修整准备齐
六月,诗经,先秦,四牡骙骙，载是常服,四匹雄马肥又壮，人人穿起出征衣
六月,诗经,先秦,玁狁孔炽，我是用急,玁狁来势特凶猛，我方边境已告急
六月,诗经,先秦,王于出征，以匡王国,周王命我去征讨，保卫国家莫推辞
六月,诗经,先秦,比物四骊，闲之维则,四匹黑马选配好，马技娴熟守规章
六月,诗经,先秦,维此六月，既成我服,正值盛夏六月天，披挂整齐上战场
六月,诗经,先秦,我服既成，于三十里,披挂整齐上战场，行军卅里赴边疆
六月,诗经,先秦,王于出征，以佐天子,周王命我去出征，辅佐天子保家邦
六月,诗经,先秦,四牡修广，其大有颙,四匹公马体高长，宽头大耳气势昂
六月,诗经,先秦,薄伐玁狁，以奏肤公,猛烈出击讨玁狁，建立功勋威名扬
六月,诗经,先秦,有严有翼，共武之服,将帅严谨兵纪强，同心协力报边防
六月,诗经,先秦,共武之服，以定王国,同心协力报边防，安定国家民安康
六月,诗经,先秦,玁狁匪茹，整居焦获,玁狁来势不软弱，焦获整顿备战忙
六月,诗经,先秦,侵镐及方，至于泾阳,目标镐地与方地，不久就要到泾阳
六月,诗经,先秦,织文鸟章，白旆央央,我军飞鸟旗帜扬，白色飘带鲜又亮
六月,诗经,先秦,元戎十乘，以先启行,我军兵车有十乘，先行冲锋勇难挡
六月,诗经,先秦,戎车既安，如轾如轩,我们兵车很安全，前后高低都稳健
六月,诗经,先秦,四牡既佶，既佶且闲,四匹公马步伐齐，步伐齐整性驯良
六月,诗经,先秦,薄伐玁狁，至于大原,猛烈出击讨玁狁，进军太原敌胆丧
六月,诗经,先秦,文武吉甫，万邦为宪,文武双全尹吉甫，万国效法好榜样
六月,诗经,先秦,吉甫燕喜，既多受祉,宴请吉甫喜洋洋，终得天子多重赏
六月,诗经,先秦,来归自镐，我行永久,从那镐京回家乡，出征日子实在长
六月,诗经,先秦,饮御诸友，炰鳖脍鲤,斟满美酒敬好友，蒸鳖脍鲤佳肴香
六月,诗经,先秦,侯谁在矣,出征酒宴还有谁
六月,诗经,先秦,张仲孝友,孝友张仲也在场
六月二十七日望湖楼醉书,苏轼,宋代,黑云翻墨未遮山，白雨跳珠乱入船,乌云上涌，就如墨汁泼下，却又在天边露出一段山峦，明丽清新，大雨激起的水花如白珠碎石，飞溅入船
六月二十七日望湖楼醉书,苏轼,宋代,卷地风来忽吹散，望湖楼下水如天,忽然间狂风卷地而来，吹散了满天的乌云，而那西湖的湖水碧波如镜，明媚温柔
六月二十日夜渡海,苏轼,宋代,参横斗转欲三更，苦雨终风也解晴,发船渡海正是三更时分，参星横挂在天上，北斗七星的斗柄已转得很低；连绵下个不止的阴雨，总有停的时候；成天刮个不停的风，也总有止住的时候
六月二十日夜渡海,苏轼,宋代,云散月明谁点缀,天上的乌云散了，一弯明月挂在天空，不知这景致是什么人安排点缀的
六月二十日夜渡海,苏轼,宋代,天容海色本澄清,其实天空的面貌，海水的颜色，本来就是澄澈清白的，不需要外力的洗刷
六月二十日夜渡海,苏轼,宋代,空余鲁叟乘桴意，粗识轩辕奏乐声,我本想学“乘桴”退出官场，现在不用了，孔子的主意对我来说是用不着了，如今政局转为平和，我也是大略领会到黄帝的《咸池》乐曲温润的乐声了
六月二十日夜渡海,苏轼,宋代,九死南荒吾不恨，兹游奇绝冠平生,被贬到这南方边远的荒岛上虽然是九死一生，但我并不悔恨，因为这次南游见闻奇绝，是平生所不曾有过的
六州歌头·东风著意,韩元吉,宋代,东风著意，先上小桃枝,东风带着情意，先飞上小小的桃枝
六州歌头·东风著意,韩元吉,宋代,红粉腻，娇如醉，倚朱扉,美人红粉细腻，娇艳如痴如醉，斜倚着朱红的门扉
六州歌头·东风著意,韩元吉,宋代,记年时，隐映新妆面,记得去年时，她新妆衬着芙蓉面，隐隐与桃花相映争艳
六州歌头·东风著意,韩元吉,宋代,临水岸，春将半，云日暖，斜桥转，夹城西,她来到水岸，春天过去一半，云日暖融融，顺着斜桥回转，直到夹城西边
六州歌头·东风著意,韩元吉,宋代,草软莎平，跋马垂杨渡，玉勒争嘶,绿草柔软平展，马儿跑得欢，渡口上垂柳翩翩，玉勒的骏马嘶鸣着驰跃争先
六州歌头·东风著意,韩元吉,宋代,认娥眉凝笑，脸薄拂燕脂,我认出她秀美的蛾眉，凝神一瞥的笑脸，面颊上胭脂敷得淡淡
六州歌头·东风著意,韩元吉,宋代,绣户曾窥，恨依依,曾在绣窗前偷偷窥视的佳人今日不复见，依依相思愁恨绵绵不断
六州歌头·东风著意,韩元吉,宋代,共携手处，香如雾，红随步，怨春迟,当年携手共游之处，桃花依旧芳香如雾，满地落红随着步履旋舞，怨恨春光到了迟暮
六州歌头·东风著意,韩元吉,宋代,消瘦损，凭谁问,惜春人也销魂瘦损，又靠谁来慰问
六州歌头·东风著意,韩元吉,宋代,只花知，泪空垂,只有桃花知心，空将清泪垂淋
六州歌头·东风著意,韩元吉,宋代,旧日堂前燕，和烟雨，又双飞,旧日堂前筑巢的燕儿，随着烟雾迷蒙的春雨，又双双飞回旧居
六州歌头·东风著意,韩元吉,宋代,人自老，春长好，梦佳期,惜春人空自衰老，年年更新的春光永远美好，但愿如梦的佳期跟着春天重新来到
六州歌头·东风著意,韩元吉,宋代,前度刘郎，几许风流地，花也应悲,前度刘郎今又到，昔日风流之地旧迹剩多少
六州歌头·东风著意,韩元吉,宋代,但茫茫暮霭，目断武陵溪，往事难追,桃花见此也应悲哀伤恼，只见黄昏时云霭茫茫一片，武陵溪已然看不见，往事已难以追返
六州歌头·长淮望断,张孝祥,宋代,长淮望断，关塞莽然平,伫立漫长的淮河岸边极目望远，关塞上的野草丛茂是平阔的荒原
六州歌头·长淮望断,张孝祥,宋代,征尘暗，霜风劲，悄边声,北伐的征尘已暗淡，寒冷的秋风在劲吹，边塞上的静寂悄然
六州歌头·长淮望断,张孝祥,宋代,黯销凝,我凝神伫望，心情黯淡
六州歌头·长淮望断,张孝祥,宋代,追想当年事，殆天数，非人力，洙泗上，弦歌地，亦膻腥,追想当年的中原沧陷，恐怕是天意运数，并非人力可扭转；在孔门弟子求学的洙水和泗水边，在弦歌交秦的礼乐之邦，也已变成膻腥一片
六州歌头·长淮望断,张孝祥,宋代,隔水毡乡，落日牛羊下，区脱纵横,隔河相望是敌军的毡帐，黄昏落日进牛羊返回圈栏，纵横布置了敌军的前哨据点
六州歌头·长淮望断,张孝祥,宋代,看名王宵猎，骑火一川明，笳鼓悲鸣，遣人惊,看金兵将令夜间出猎，骑兵手持火把照亮整片平川，胡笳鼓角发出悲壮的声音，令人胆战心寒
六州歌头·长淮望断,张孝祥,宋代,念腰间箭，匣中剑，空埃蠹，竟何成,想我腰间弓箭，匣中宝剑，空自遭了虫尘埃的侵蚀和污染，满怀壮志竟不得施展
六州歌头·长淮望断,张孝祥,宋代,时易失，心徒壮，岁将零,时机轻易流失，壮心徒自雄健，刚暮将残
六州歌头·长淮望断,张孝祥,宋代,渺神京,光复汴京的希望更加渺远
六州歌头·长淮望断,张孝祥,宋代,干羽方怀远，静烽燧，且休兵,朝廷正推行礼乐以怀柔靖远，边境烽烟宁静，敌我暂且休兵
六州歌头·长淮望断,张孝祥,宋代,冠盖使，纷驰骛，若为情,冠服乘车的使者，纷纷地奔驰匆匆，实在让人羞愧难以为情
六州歌头·长淮望断,张孝祥,宋代,闻道中原遗老，常南望、翠葆霓旌，使行人到此，忠愤气填膺，有泪如倾,传说留下中原的父老，常常盼望朝廷，盼望皇帝仪仗，翠盖车队彩旗蔽空，使得行人来到此地，一腔忠愤，怒气填膺，热泪倾洒前胸
龙兴寺吊少陵先生寓居,陆游,宋代,中原草草失承平，戍火胡尘到两京,当年，中原一下子失去了往日的太平，安史叛军燃起的战火，烧到了东西两京
龙兴寺吊少陵先生寓居,陆游,宋代,扈跸老臣身万里，天寒来此听江声,随驾回京的老臣呵，又孤身流落万里之外，在那秋冬间寒冷的时节，来听这滔滔的江声
陇头吟,王维,唐代,长安少年游侠客，夜上戍楼看太白,长城少年是仗义轻生的侠客，夜里登上戍楼看太白的兵气
陇头吟,王维,唐代,陇头明月迥临关，陇上行人夜吹笛,陇山上的明月高高照临边关，陇关上的行人夜晚吹起羌笛
陇头吟,王维,唐代,关西老将不胜愁，驻马听之双泪流,关西地区来的老将不胜悲愁，驻马倾听笛声不禁老泪横流
陇头吟,王维,唐代,身经大小百余战，麾下偏裨万户侯,身经大大小小百余次的战斗，部下偏将都被封为万户之侯
陇头吟,王维,唐代,苏武才为典属国，节旄空尽海西头,苏武归汉后只被拜为典属国，节上旄头徒然落尽北海西头
陇西行,王维,唐代,十里一走马，五里一扬鞭,告急的军使跃马扬鞭，飞驰而来，一走马便是十里，一扬鞭便是五里，漫长的路程风驰电掣般一闪而过
陇西行,王维,唐代,都护军书至，匈奴围酒泉,这是西北都护府的军使，他传来了加急的军书，报告匈奴的军队已经包围了我大唐的西域重镇酒泉
陇西行,王维,唐代,关山正飞雪，烽火断无烟,在接到军书之后，举目西望，却只见漫天飞雪，一片迷茫，望断关山，不见烽烟的痕迹，原来军中的烽火联系已经中断了
陇西行四首,陈陶,唐代,汉主东封报太平,汉朝君主夺回了东边的封地，于是报告平安
陇西行四首,陈陶,唐代,无人金阙议边兵,没有人在宫殿议论在边疆的士兵
陇西行四首,陈陶,唐代,纵饶夺得林胡塞，碛地桑麻种不生,就算侥幸夺得了林胡地区，这些地方也是寸草不生
陇西行四首,陈陶,唐代,誓扫匈奴不顾身，五千貂锦丧胡尘,誓死要横扫匈奴个个都奋不顾身，五千身穿锦袍的精兵战死在胡尘
陇西行四首,陈陶,唐代,可怜无定河边骨，犹是春闺梦里人,真怜那无定河边暴弃的粼粼白骨，还是少妇们春闺里思念的梦中人
陇西行四首,陈陶,唐代,陇戍三看塞草青，楼烦新替护羌兵,在陇地多次看到边塞的青草，善骑射的将士替换下了原本的羌族士兵
陇西行四首,陈陶,唐代,同来死者伤离别，一夜孤魂哭旧营,一起来的人有的去世了，充满了离别之情，夜晚孤魂的哭声响彻旧的营帐
陇西行四首,陈陶,唐代,黠虏生擒未有涯，黑山营阵识龙蛇,被匈奴掳走的人没有止境，黑山营地辨认龙蛇
陇西行四首,陈陶,唐代,自从贵主和亲后，一半胡风似汉家,自从两国君主和亲之后，胡风习俗有一半与汉族相似
陇西行四首·其二,陈陶,唐代,誓扫匈奴不顾身，五千貂锦丧胡尘,唐军将士誓死横扫匈奴奋不顾身，五千身穿锦袍的精兵战死在胡尘
陇西行四首·其二,陈陶,唐代,可怜无定河边骨，犹是春闺梦里人,真可怜呵那无定河边成堆的白骨，还是少妇们梦中相依相伴的丈夫
芦花,雍裕之,唐代,夹岸复连沙，枝枝摇浪花,从河流两岸，一直延伸到整片沙滩上，全都长满了芦草
